chip_id,country,num_raw_fields,num_invalid_fields,num_dropped_small_fields,dropped_small_field_fraction,min_field_area_px,num_fields,mean_area_sqm,median_area_sqm,mean_area_px,area_cv,coverage,fields_per_covered_area,mean_aspect_ratio,largest_field_fraction,mean_compactness,mean_rectangularity,std_rectangularity,mean_perimeter_m,log_num_fields,log_mean_area_sqm,log_median_area_sqm,log_fields_per_covered_area,cluster
g16_00088_5,netherlands,3,0,0,0.0,50,3,25263.679379599507,12941.772095981843,1005.3333333333334,0.8984550987671459,0.0477018947900879,3.958251626618998e-05,2.007966353049443,0.7533156498574347,0.5828711271452436,0.5259367120709992,0.019951963165943,658.0144975833813,1.3862943611198906,10.137162627346635,9.468292772003538,3.7033373400206226,1
g16_00089_18,netherlands,32,0,2,0.062499998046875,50,30,26364.897617611234,22673.175158347414,1048.8666666666666,0.8531673074155425,0.491226426876178,3.7929219923492336e-05,2.586286496830559,0.0995995677873271,0.4622117117028245,0.4815652356859073,0.1249257911652398,843.4946088305355,3.4339872044851463,10.179826697188599,10.028981897622568,3.6617451234943568,0
g16_00090_10,netherlands,1,0,0,0.0,50,1,24806.700972033163,24806.700972033163,987.0,0.0,0.0156106664979498,4.031168840576902e-05,1.3090508809860988,0.9999999999596882,0.6060773784387645,0.5874999996502975,0.0,717.1754268243753,0.6931471805599453,10.118909407016618,10.118909407016618,3.721145472172799,1
g16_00090_12,netherlands,14,0,2,0.1428571326530619,50,12,12365.844234755765,9852.461260211909,492.0,0.680325268777855,0.0933793059816576,8.08679117259649e-05,1.9017534102658455,0.2081639566381635,0.5006692376371289,0.5248976296108381,0.1088723189090459,580.1286934838348,2.5649493574615367,9.422774318429921,9.195578069416506,4.405107115868281,0
g16_00091_13,netherlands,1,0,0,0.0,50,1,2714.9052269230215,2714.9052269230215,108.0,0.0,0.0016943302688954,0.0003683369827111,1.2954424877325748,0.9999999996316632,0.7580038994122339,0.7499999947916667,0.0,212.15171600429744,0.6931471805599453,7.9068805937115245,7.9068805937115245,5.911709459577035,1
g16_00091_2,netherlands,44,0,3,0.0681818166322314,50,41,7475.098532382462,5680.658000578684,297.390243902439,0.8456616982217909,0.192233713817121,0.0001337775008134,2.95774084780756,0.1026818666444611,0.5151138780845503,0.51029449411508,0.1743405508527219,407.4528969217456,3.7376696182833684,8.919466348315039,8.64499837063057,4.903625276635068,0
g16_00093_18,netherlands,23,0,1,0.0434782589792061,50,22,10821.511551170928,7026.4675696839,432.0,1.5864172111723134,0.1498391877403358,9.240853232629928e-05,4.840765949862284,0.3553240740725815,0.457167702935374,0.5302702485124844,0.194127620864864,546.6530081690745,3.1354942159291497,9.289383646644827,8.857581687997204,4.536982693592379,0
g16_00094_12,netherlands,50,0,4,0.0799999984,50,46,11119.594708056577,10998.1434850612,443.8478260869565,0.6222851459941342,0.3192900148563181,8.993133529169964e-05,1.9855059196330516,0.0517216045451307,0.5531375743074989,0.5685353858676084,0.1259907194221139,499.8766459086266,3.8501476017100584,9.316554047314858,9.305572683754436,4.510104664461185,0
g16_00094_15,netherlands,17,0,3,0.1764705778546718,50,14,20939.883617616237,14631.52145753684,832.9285714285714,1.006128935582867,0.1853511992750723,4.775575730303067e-05,3.61204520441214,0.2942286253313005,0.4638694401110977,0.4872416577568716,0.1879004460720915,712.7582277553148,2.70805020110221,9.949458681128133,9.591001827594292,3.8868232889944805,0
g16_00094_2,netherlands,3,0,0,0.0,50,3,10341.91179634087,6964.447895266826,411.3333333333333,0.6581833481213418,0.0193592921464533,9.669392078180207e-05,2.0541105611943657,0.6393841166730709,0.3875773858090796,0.4333442391850917,0.0397224758357706,577.9827783702929,1.3862943611198906,9.244056713481136,8.8487171907173,4.581839333794486,1
g16_00095_1,netherlands,29,1,1,0.034482757431629,50,27,23961.24817279233,17598.70945734174,953.074074074074,0.8145400851330189,0.4070002846927499,4.173405295029416e-05,2.284112336563837,0.1213228150621837,0.4935138401550979,0.4762560690798325,0.1147201967301067,758.4374845314925,3.332204510175204,10.0842348780777,9.7756376727844,3.7549960953871455,0
g16_00096_4,netherlands,13,0,1,0.0769230710059176,50,12,15271.69732007475,15112.442518163982,607.3333333333334,0.589759602297644,0.1143359166639806,6.548060631610583e-05,2.2463771562490034,0.1694566410528623,0.5290673091394952,0.5578620041674841,0.0670540903448301,592.8293232300349,2.5649493574615367,9.633822024399521,9.623339859771637,4.19691027078397,1
g16_00098_13,netherlands,19,0,1,0.0526315761772854,50,18,23426.865113808923,17971.444911888262,943.7777777777778,0.6649299000050125,0.266511875999957,4.268603567483643e-05,1.808777274538258,0.1526960207201464,0.5432506652384705,0.6169664171502639,0.1276918786010614,715.5508258024812,2.9444389791664403,10.061681409715248,9.796595025719833,3.777028501259726,0
g16_00099_2,netherlands,22,0,5,0.2272727169421492,50,17,22078.75001841087,20780.172448289253,886.1176470588235,0.6219109800389582,0.2359205663094426,4.529241914345074e-05,2.6304075859970264,0.126659585767055,0.4803843604670424,0.492667613688603,0.1104769172819193,761.3079053814035,2.8903717578961645,10.002416178696999,9.941802685019656,3.8349782142836197,0
g16_00100_14,netherlands,4,0,0,0.0,50,4,11647.056199798317,10262.441127095022,464.75,0.5025746953154763,0.0293088226019869,8.585860519809732e-05,3.065281413048748,0.4324905863274569,0.4295287190812723,0.5027992718476428,0.1758880127471965,584.0185520878467,1.6094379124341003,9.36289459527015,9.236343454997655,4.4642815689314315,1
g16_00101_1,netherlands,11,0,0,0.0,50,11,30498.41193683101,31954.29758061071,1216.909090909091,0.7247795911766519,0.2110424418236674,3.278859247059294e-05,2.639416484942284,0.2018526819058678,0.4833943678605635,0.5094029534748349,0.1311769695423397,826.5080291807091,2.4849066497880004,10.325462681649988,10.372093254530794,3.5201232446527055,0
g16_00102_10,netherlands,10,0,2,0.199999980000002,50,8,22155.212214779436,15998.540980527643,880.75,0.7802619516538419,0.1114414955871883,4.5136105684750417e-05,1.885818363778204,0.3237297757574696,0.5064920146367045,0.5078277575968028,0.163924123852099,700.4104661526958,2.1972245773362196,10.005873197315259,9.680315312093366,3.8315958470324927,0
g16_00102_18,netherlands,18,0,2,0.1111111049382719,50,16,20015.197563034177,17659.913513589934,795.625,0.7493953435075031,0.2013412203838926,4.9962034941077227e-05,2.944097228766779,0.1722702278077888,0.4898742771802462,0.5210861648255452,0.1850899275342638,728.2543604419458,2.833213344056216,9.904297102913485,9.779109200656462,3.9310809425913913,0
g16_00102_9,netherlands,11,0,0,0.0,50,11,18333.23170149145,19671.00649821996,728.8181818181819,0.5851224349095696,0.1267991016353234,5.454575692258823e-05,2.5632411989631323,0.182113009853157,0.4960634589779094,0.5341549196395077,0.1135516654978494,654.436463679315,2.4849066497880004,9.816525176245477,9.886951914224356,4.017207130136591,0
g16_00104_17,netherlands,31,0,5,0.1612903173777317,50,26,14541.969449601738,9535.30522733401,578.0,1.0043246576411864,0.2376870274885419,6.876647647095298e-05,2.46832700963508,0.1939047112052364,0.5202525678668312,0.5936746872543224,0.1756198207742199,570.6201069844525,3.295836866004329,9.584862956481132,9.162861396692849,4.245153614611275,0
g23_00001_8,netherlands,3,0,0,0.0,50,3,16226.210094854994,1649.4062390078493,767.3333333333334,1.2787602811557282,0.0351933955052489,6.162868557313559e-05,3.019777944813908,0.9361424847765988,0.4422975219736024,0.5603419011348293,0.1156956211974199,574.1251442130612,1.3862943611198906,9.694444747695199,7.408776742050339,4.137223409140584,1
g23_00002_14,netherlands,3,0,0,0.0,50,3,18188.69717245307,23529.62719467542,739.0,0.6041500280291588,0.0350336588603169,5.497919892229453e-05,6.804252607439676,0.5160126296702907,0.3848436347683779,0.5264347911845219,0.0833522112254805,705.6440643251595,1.3862943611198906,9.808610623350118,10.066058136473496,4.024980173915152,1
g23_00002_16,netherlands,12,0,1,0.0833333263888894,50,11,10435.605285124546,7996.171058217224,425.45454545454544,0.6049304175435344,0.0743281875356866,9.582577844494948e-05,2.825546609734498,0.2339743589723207,0.531811606941342,0.5516417317139386,0.0899732106442691,497.37842379253726,2.4849066497880004,9.253074644299168,8.986843140401636,4.572913265078794,1
g23_00003_16,netherlands,2,0,0,0.0,50,2,21520.146377708545,21520.146377708545,877.5,0.5703703703438664,0.0280145579925112,4.6468085412867225e-05,2.054959897194968,0.7851851851669422,0.488207105255205,0.5959081602548711,0.1127384549544397,780.8102252901986,1.0986122886681098,9.976791283196523,9.976791283196523,3.860057599179112,1
g23_00003_3,netherlands,23,0,0,0.0,50,23,12494.96387471128,12680.516807560967,509.4347826086956,0.498543679739962,0.1860904643922306,8.003224419243286e-05,5.539566975545854,0.093197917555364,0.3710880695569022,0.3729123061134049,0.1433261553025258,681.1088034388881,3.1780538303479458,9.433160981127088,9.447900842884465,4.394847151910818,0
g23_00005_1,netherlands,9,0,0,0.0,50,9,14655.009837274372,14326.79013207226,595.3333333333334,0.4429284217151823,0.0846686261495616,6.823605109079916e-05,2.5632849271349865,0.2185516983932664,0.5556313281536216,0.7234817009230518,0.0668438930293517,575.4080618216807,2.302585092994046,9.592605758125092,9.569956296234631,4.237521696486336,1
g23_00007_9,netherlands,4,0,0,0.0,50,4,14399.364730168943,13253.267960790552,590.5,0.50930199884436,0.0372555205047077,6.944750818676605e-05,3.122163896266625,0.4470787468169627,0.3610357049397444,0.5153406949255861,0.042454038892252,736.2425560789856,1.6094379124341003,9.575008813727285,9.492074889796344,4.254867867765517,1
g23_00008_6,netherlands,11,0,1,0.0909090826446288,50,10,15865.86755644489,17153.27774083138,650.7,0.5443090337759708,0.1031498184930293,6.302838445083868e-05,6.805151233401918,0.1944060242803176,0.3471431408547886,0.34262079937804,0.1526092607771501,824.3887943430258,2.3978952727983707,9.671988412591727,9.750002852443625,4.159326492083847,0
g23_00009_16,netherlands,5,0,0,0.0,50,5,23319.83630761513,22925.836961340745,947.0,0.4271750734220295,0.07482380455733,4.288194766036467e-05,1.697773078050736,0.3193241816234493,0.594588013700484,0.5601080141810709,0.0310597124639383,677.543299983428,1.791759469228055,10.057102502069041,10.040063423089663,3.7815030204831794,1
g23_00012_1,netherlands,4,0,0,0.0,50,4,24671.52033980562,24554.535341937808,1001.75,0.4389944088173435,0.0633197433709021,4.0532564925739215e-05,2.8905552651501334,0.3768405290703017,0.5304511032925276,0.7250619475161284,0.1367596567796872,770.4533673174285,1.6094379124341003,10.11344536643758,10.108692579984329,3.7264778165286856,1
g23_00012_13,netherlands,8,1,0,0.0,50,7,19621.69942186258,16180.777414585982,796.7142857142857,0.3747261684139552,0.0881293258745997,5.0963985253923274e-05,3.3360261503064916,0.2225210686732947,0.4767213366626289,0.4920469503043171,0.0905215268448018,734.9501101815162,2.0794415416798357,9.884442308867538,9.69164103714934,3.950550887358588,1
g23_00012_14,netherlands,18,0,1,0.0555555524691359,50,17,17117.95034627258,17067.245517047835,695.0588235294117,0.3570688675166448,0.1867197623335612,5.841820894253925e-05,2.8005569213399157,0.0995260663503688,0.4990835049624432,0.4257180644997931,0.1057003314503861,671.656507192541,2.8903717578961645,9.747941336266605,9.744975028845154,4.084600727246602,0
g23_00012_15,netherlands,8,1,1,0.1249999843750019,50,6,15646.890677806065,14173.324635483825,635.3333333333334,0.4254560500723866,0.0602382984102518,6.391046122714803e-05,2.438922069881688,0.2862014690420721,0.4839836528852204,0.4830696587496463,0.0576024476720174,631.183865589358,1.9459101490553132,9.65809140591367,9.55918748269786,4.173008800660989,1
g23_00012_2,netherlands,5,0,0,0.0,50,5,29042.090553440852,18742.393920597427,1179.2,0.4750918509012344,0.0931702537845867,3.4432782934582345e-05,1.682528867507024,0.3446404341902996,0.6406461785763256,0.7169658759266924,0.0354908428087514,735.6945350390671,1.791759469228055,10.276535887292656,9.838596645082987,3.5676374631983494,1
g23_00013_15,netherlands,1,0,0,0.0,50,1,8643.005462025283,8643.005462025283,351.0,0.0,0.0055921995985051,0.0001157004938013,2.335263103494677,0.9999999998842994,0.6060093698461363,0.8087557585051711,0.0,423.3481401722986,0.6931471805599453,9.064621349512889,9.064621349512889,4.759610770657166,1
g23_00013_8,netherlands,9,0,0,0.0,50,9,15749.272879237293,8101.736795590969,639.5555555555555,0.8874267863466297,0.0917057005384487,6.349499482679437e-05,1.8905298093537068,0.3132383599699929,0.5946634442040059,0.6581484160730366,0.0864228810574,546.1291219859582,2.302585092994046,9.664612969769552,8.999957159592174,4.16658762120614,1
g23_00014_12,netherlands,5,0,1,0.199999960000008,50,4,17951.60302441186,15371.2525382271,728.75,0.3504954309410063,0.0460636515912602,5.5705331642316456e-05,2.7427611572158073,0.3986277873014812,0.5085180804275153,0.441487633591568,0.078981288211025,658.4727253608992,1.6094379124341003,9.795490398690294,9.640319380005884,4.037868238805283,1
g23_00014_17,netherlands,3,0,0,0.0,50,3,29067.00034399486,18351.623098539127,1180.0,0.6159336181284183,0.0559400777471908,3.440327478425647e-05,7.52517180467773,0.6225988700493574,0.2487532752826566,0.3266584532772421,0.113830662956781,1323.3121599282842,1.3862943611198906,10.27739320357067,9.817527791415875,3.5668043238909686,1
g23_00015_0,netherlands,8,1,2,0.2499999687500039,50,5,14865.93674231938,16225.86556584067,605.6,0.1938030322667856,0.0480909726192433,6.726787671171853e-05,2.6651415075435496,0.2374504623481925,0.5471768094120815,0.5014043235580057,0.1391478355231121,589.235040879,1.791759469228055,9.606895015698761,9.694423515907983,4.223439329609467,1
g23_00015_6,netherlands,2,0,0,0.0,50,2,11552.090332573942,11552.090332573942,469.0,0.29211087417514,0.0148692991772648,8.656442004586594e-05,2.685114194608349,0.6460554370722505,0.3152578035081139,0.4930550187501017,0.0187693051419384,670.0951428939466,1.0986122886681098,9.354708241423621,9.354708241423621,4.472374751575486,1
g23_00017_11,netherlands,16,1,2,0.1249999921875004,50,13,10053.328621094795,9484.808623671905,408.0769230769231,0.610107881836011,0.0838311052115387,9.946954264422024e-05,2.028847543864273,0.2071630537213178,0.5167184394926965,0.601480807313748,0.1484021071737761,505.9893050339268,2.6390573296152584,9.215758529325559,9.157552131626375,4.609854623301229,0
g23_00017_17,netherlands,14,0,0,0.0,50,14,18683.584257558417,14497.461922963252,758.4285714285714,0.7176108850198711,0.1691680209029272,5.3522920774242144e-05,1.6633131945255244,0.2016387266897546,0.6049538334810485,0.7151084053175187,0.1589365123383831,588.6126458677192,2.70805020110221,9.835454091608275,9.581797848503996,3.998621177921661,0
g23_00018_10,netherlands,1,0,0,0.0,50,1,26208.63654443306,26208.63654443306,1064.0,0.0,0.016951852913987,3.815536143082015e-05,3.0540747112338544,0.9999999999618446,0.3470407651615817,0.7267759557877213,0.0,974.1748200988928,0.6931471805599453,10.17388242916419,10.17388242916419,3.667537358930829,1
g23_00018_9,netherlands,11,0,0,0.0,50,11,12665.518438286146,8522.801127319142,514.1818181818181,0.7668727350299174,0.0901124812796154,7.895452561736105e-05,4.0878828720754505,0.1957213578486659,0.4728019661026885,0.5960246845319391,0.1407245011937406,555.8902807326442,2.4849066497880004,9.446717447731373,9.050617662035867,4.381458043273438,0
g23_00019_12,netherlands,6,0,0,0.0,50,6,13873.046495542118,12628.661330311428,563.0,0.3164858886969358,0.0533801080875736,7.208222075153575e-05,2.5181383012621397,0.2602131438689875,0.5788782450567703,0.745479650979691,0.064134048153409,545.4436132153801,1.9459101490553132,9.537775215211227,9.443803400282833,4.291585119000151,1
g23_00022_0,netherlands,8,0,0,0.0,50,8,18706.938746860385,17440.68861149143,766.375,0.5636719194216344,0.0967034700314832,5.3456100622617875e-05,3.2097519865228703,0.2701027564816399,0.5393416472888453,0.7653765551350884,0.0405149660441885,664.8934750926655,2.1972245773362196,9.836703244672167,9.766618516829233,3.997394883922294,1
g23_00022_1,netherlands,2,0,0,0.0,50,2,7676.763613424796,7676.763613424796,314.5,0.7233704291585535,0.0099211356466812,0.000130263226835,3.716306827057051,0.8616852145702681,0.3962464071630092,0.4531521726206285,0.0181521747956285,441.0442021256513,1.0986122886681098,8.946083587567236,8.946083587567236,4.877204672279899,1
g23_00022_5,netherlands,1,0,0,0.0,50,1,11423.206274567458,11423.206274567458,468.0,0.0,0.0073817034700267,8.754109624535552e-05,6.803218984814048,0.9999999999124588,0.2542686891112617,0.3972835310719155,0.0,751.3676619473988,0.6931471805599453,9.343489740663506,9.343489740663506,4.4834668085844225,1
g23_00023_1,netherlands,11,0,0,0.0,50,11,20726.90242283851,20134.51503824229,849.2727272727273,0.3627372921013884,0.1485592519558856,4.8246475985419616e-05,1.9989453360001972,0.1661314493677149,0.5502702185183107,0.5624362329010225,0.0798143616879438,693.1517543036539,2.4849066497880004,9.939236014725969,9.910240452210573,3.8968378114624764,1
g23_00023_12,netherlands,17,0,2,0.1176470519031145,50,15,30320.353741713207,28649.537446561655,1242.4666666666667,0.4483523718490362,0.2978679197031676,3.2981145553788574e-05,2.797735225641701,0.1111766915273619,0.4306530592123987,0.5123852273736702,0.1096004454549981,966.6467448629678,2.772588722239781,10.319607487232986,10.262927481009228,3.525805828264952,0
g23_00026_9,netherlands,2,0,0,0.0,50,2,20598.457435459575,20598.457435459575,835.5,0.7534410532249426,0.026405612970496,4.854732462899182e-05,5.988906152484061,0.8767205266094789,0.291673188769161,0.6304906650900277,0.1446416096321245,827.2063368854156,1.0986122886681098,9.933020016346333,9.933020016346333,3.902928265957896,1
g23_00028_18,netherlands,10,0,1,0.099999990000001,50,9,15600.592373045309,15288.25174597696,632.6666666666666,0.7088042007506552,0.0895283018867353,6.410013005151503e-05,3.068935934168166,0.2945205479431078,0.4715654765724813,0.4281692293720697,0.0818771131275909,611.0749863583097,2.302585092994046,9.655128263223522,9.63490536024865,4.175926546931653,1
g23_00028_6,netherlands,19,0,1,0.0526315761772854,50,18,33586.34246449916,26200.30482370055,1362.6666666666667,0.9583659540858552,0.3907848198066491,2.9774007129694103e-05,3.157397993821207,0.1950016307889795,0.4759159897187217,0.5300013008155536,0.2257104870812843,867.9471924425065,2.9444389791664403,10.421904562611271,10.173564490940407,3.4266704093143074,0
g23_00029_10,netherlands,8,0,0,0.0,50,8,24643.73777796664,24002.680066883964,999.5,0.6886620265300587,0.126753642027089,4.057826004336904e-05,1.864427622171532,0.243371685841687,0.598092718910022,0.641143161011333,0.0762044694666738,654.3700127137909,2.1972245773362196,10.112318679113981,10.085962433695467,3.727577435555478,1
g23_00029_18,netherlands,3,0,0,0.0,50,3,27777.28357835764,24111.997047012224,1126.6666666666667,0.4369276605986135,0.0538508109485679,3.6000640493411625e-05,1.901116703919827,0.529585798810213,0.5865874740015611,0.5246825849112104,0.0822260772757352,754.164022174186,1.3862943611198906,10.23200982816326,10.090506270667145,3.610935223127144,1
g23_00030_2,netherlands,14,1,1,0.0714285663265309,50,12,31106.912891654258,23322.480361010443,1261.75,0.7483168044496502,0.2412293279799607,3.214719517427952e-05,2.733206262412895,0.2290469585886473,0.5077489514316468,0.5428012414833948,0.0968120418791622,833.8626192842776,2.5649493574615367,10.345217499619782,10.057215872939791,3.500958102924918,0
g23_00030_4,netherlands,17,0,1,0.0588235259515572,50,16,15172.218712078373,11485.497011066313,617.5625,0.7397041623384687,0.1582251116910368,6.590993835330068e-05,2.6921709376481955,0.2024086630899464,0.4781233952827619,0.529786155255684,0.1028959120340919,618.200664846073,2.833213344056216,9.627287225978682,9.348927451519447,4.203347511456694,0
g23_00031_14,netherlands,4,0,1,0.2499999375000156,50,3,6699.525687588266,6165.207687964662,271.6666666666667,0.6830797279409582,0.0129194870250222,0.0001492642981879,1.85561183947192,0.6245398772695396,0.623693756446786,0.5651214497195008,0.0479208554913553,344.9843594006384,1.3862943611198906,8.809941263135237,8.726839290649629,5.012395731535892,1
g23_00032_2,netherlands,2,0,0,0.0,50,2,23327.737679574377,23327.737679574377,946.0,0.1131078224052993,0.0299922324556343,4.28674230529504e-05,4.3012722750644485,0.556553911193145,0.4015999093063311,0.3169363329920767,0.0472129724054279,865.3354161398886,1.0986122886681098,10.05744125637522,10.05744125637522,3.781171972922864,1
g23_00032_4,netherlands,12,0,0,0.0,50,12,22470.44680915154,21317.64199342826,911.25,0.5124131598503326,0.1733430559737642,4.450289789471482e-05,3.0522397382224056,0.1872885230902976,0.4681217338237466,0.3977990035577511,0.1050835039075604,755.0152060970307,2.5649493574615367,10.02000075158679,9.9673371798828,3.8177760139225154,0
g23_00033_12,netherlands,4,0,0,0.0,50,4,13064.82277920542,14994.43442204197,531.5,0.4069682145926989,0.0335956512120134,7.654141329590105e-05,5.526237655532255,0.342427093126091,0.4161231978809228,0.5048680661708872,0.1433552205070667,686.0588703437925,1.6094379124341003,9.477755151800784,9.615501061889962,4.350812158745509,1
g23_00033_15,netherlands,5,0,0,0.0,50,5,27631.15650383255,26713.57123161101,1120.2,0.68514103747892,0.0880660377357929,3.619102949433397e-05,2.08026251834166,0.4247455811431495,0.5472587781775159,0.4854529815721936,0.0866929625314985,725.0911156090597,1.791759469228055,10.22673546423234,10.192964434538611,3.616067589574112,1
g23_00033_16,netherlands,1,0,0,0.0,50,1,5599.19308155214,5599.19308155214,227.0,0.0,0.0035871179798339,0.0001785971630655,1.8847798704510796,0.9999999998214028,0.5707100347397961,0.5604938257765585,0.0,351.12350214855775,0.6931471805599453,8.630556354977456,8.630556354977456,5.1907163598942345,1
g23_00034_13,netherlands,5,0,0,0.0,50,5,17821.21953625013,15340.158526913345,722.6,0.5542941391359109,0.0572737504557119,5.611288262033236e-05,2.9792863505515825,0.4071408801504267,0.4588753940282809,0.6723577181140109,0.1113021976682356,712.9877670180078,1.791759469228055,9.788201246369162,9.63829459533635,4.045029706281829,1
g23_00034_15,netherlands,11,0,0,0.0,50,11,34518.14917925838,30161.90315072506,1399.6363636363635,0.8287045672196812,0.2452920370899858,2.897026705586685e-05,3.5448001914359155,0.2730579371258073,0.53299534637266,0.6911681855239874,0.1355420527652426,922.8747490597876,2.4849066497880004,10.449269497711068,10.314368075802523,3.4002057920618722,0
g23_00034_7,netherlands,2,1,0,0.0,50,1,4217.524075978198,4217.524075978198,171.0,0.0,0.0027107144555568,0.0002371059374524,1.7757268283241123,0.999999999762894,0.558263929063611,0.5979020958115311,0.0,308.11577451065375,0.6931471805599453,8.347240600826138,8.347240600826138,5.472715689983244,1
g23_00035_18,netherlands,8,0,0,0.0,50,8,22514.95320187311,23116.297658025047,912.625,0.4948523063430395,0.1147955974842035,4.441492687229987e-05,6.205498585649908,0.2380495822476853,0.2992056228249516,0.3781224102723471,0.1344052585295266,995.3802848107237,2.1972245773362196,10.021979368143008,10.048336432651514,3.815840836742595,0
g23_00037_0,netherlands,12,0,3,0.2499999791666684,50,9,27787.814627152376,16862.784303915745,1130.4444444444443,0.7365399022558518,0.1615843974333496,3.598699694141723e-05,4.075319035927905,0.2825830548445551,0.5257972330690256,0.7658888198111065,0.1282828292246846,813.4771296728412,2.302585092994046,10.232388867172347,9.732923660931716,3.6105664168610683,0
g23_00039_1,netherlands,13,0,2,0.1538461420118352,50,11,19449.72313862745,14318.325661352415,798.7272727272727,0.8472079179777253,0.139276825769134,5.141461361006782e-05,2.4248298963584456,0.257568859548079,0.5117193080890099,0.5109555679262027,0.0813420631984898,644.9438487327956,2.4849066497880004,9.875639527719336,9.569365348718154,3.959185438133929,0
g23_00039_5,netherlands,3,0,0,0.0,50,3,37525.18586562412,48895.96065798601,1535.6666666666667,0.6664946808327487,0.0726656151419089,2.664876873820343e-05,4.964797044190136,0.5404818754021884,0.5039060040212074,0.75594911501589,0.1139521781160604,822.3166430459938,1.3862943611198906,10.53279425801763,10.797470519297894,3.3195811967129516,1
g23_00039_7,netherlands,11,0,0,0.0,50,11,20371.8050624367,13124.462915917333,836.6363636363636,1.012648397187743,0.1458871645291759,4.908745184487477e-05,6.168201266104501,0.3266326197964344,0.4233937334311531,0.6872114918091651,0.1494284646159786,766.4044060283238,2.4849066497880004,9.921956205309122,9.482309356622038,3.913770514541781,0
g23_00040_9,netherlands,3,0,2,0.6666664444445185,50,1,27663.962224722138,27663.962224722138,1121.0,0.0,0.0177702392086501,3.614811182290414e-05,7.728685173005392,0.999999999963852,0.2597151113456729,0.2803200799499075,0.0,1156.9471316917748,0.6931471805599453,10.227921989877533,10.227921989877533,3.614912944109084,1
g23_00043_6,netherlands,9,0,0,0.0,50,9,16852.713548293636,12489.38283139613,682.7777777777778,0.9635715243137613,0.0969242902207582,5.933762519179937e-05,5.383014055615903,0.3744507729836988,0.3990031240723352,0.3632376355640337,0.1638964354117021,782.1604996968388,2.302585092994046,9.73232630012127,9.432714253682406,4.099955875843367,0
g23_00044_2,netherlands,11,0,1,0.0909090826446288,50,10,23029.3983947335,25196.08997800563,936.4,0.4789162509860829,0.1491890513971566,4.342275828726571e-05,5.308332980324378,0.168838103373893,0.38298973648642,0.6779604163274424,0.1202730072364448,922.0963984745582,2.3978952727983707,10.044570291611414,10.134483789768257,3.793751912154496,0
g23_00044_4,netherlands,2,0,0,0.0,50,2,18879.39227008708,18879.39227008708,765.0,0.2379084967194246,0.0242537609181398,5.296780667871062e-05,3.637993424049285,0.6189542483496208,0.4129868275863113,0.5598823024645034,0.0175567215736434,781.2090971843631,1.0986122886681098,9.845879216500977,9.845879216500977,3.9883876961662477,1
g23_00045_18,netherlands,4,0,0,0.0,50,4,16298.667968629004,14515.133306404929,660.25,0.3205083829636979,0.0418654788135996,6.13547071398362e-05,3.0018827235619705,0.3824308973814873,0.508713035718412,0.4670809908804207,0.1163071000441684,633.4964721852402,1.6094379124341003,9.698900016564622,9.583015951702542,4.132839164702812,1
g23_00046_0,netherlands,4,0,0,0.0,50,4,29486.691489853256,27857.45612917488,1194.5,0.652779397521135,0.0757414834424002,3.3913604730311446e-05,5.763578219430298,0.4675596483844829,0.3539408464107699,0.3643837497028329,0.1305117656940542,1058.4806314679138,1.6094379124341003,10.291728217627979,10.234891830477954,3.552876573600931,0
g23_00046_4,netherlands,6,0,1,0.1666666388888935,50,5,17664.247385101466,19303.29996527298,715.6,0.4689639238087072,0.0567189258595454,5.661152599301267e-05,1.7501989633089927,0.3163778647253167,0.5437398738656178,0.5695671257748144,0.1849774353272223,621.4284852595806,1.791759469228055,9.779354563946615,9.86808314620574,4.0537226517290605,1
g23_00046_8,netherlands,9,0,1,0.1111110987654334,50,8,21163.17646836282,23103.931388701098,857.375,0.5259482080909416,0.1087297687173342,4.725188591084188e-05,4.395024643556152,0.2233561743681223,0.4540743221378506,0.7623734771939583,0.1135408653660158,774.2201125679376,2.1972245773362196,9.960065242127742,10.047801353756617,3.8764349132562126,1
g23_00048_1,netherlands,9,1,1,0.1111110987654334,50,7,17907.904559632592,21727.92832131904,725.2857142857143,0.5486219181229046,0.0800788643532611,5.5841262536443814e-05,2.9659446254586976,0.2509355918829696,0.385679540460206,0.4294455721932322,0.0969091575341191,730.6666850533908,2.0794415416798357,9.793053329567917,9.98639975410145,4.040262515094175,0
g23_00048_2,netherlands,22,0,1,0.0454545433884298,50,21,27873.342298495045,26715.235318952396,1128.904761904762,0.5413392269930467,0.3739274447947138,3.587657300977085e-05,3.932722127666727,0.1134685957732064,0.3973653946296283,0.3750561874571498,0.104595108469308,933.1564950610632,3.091042453358316,10.235461913811237,10.193026723972343,3.6075764716422527,0
g23_00048_6,netherlands,5,1,0,0.0,50,4,14283.006889766151,7221.745056623335,578.5,0.94418621661141,0.0366818318722716,7.00132687535845e-05,3.21342900039034,0.656871218657474,0.4413714560853612,0.448993655484656,0.0913137295056225,579.6925859578726,1.6094379124341003,9.566895791055734,8.884990361376886,4.262866743434007,1
g23_00050_10,netherlands,2,0,1,0.499999750000125,50,1,1771.8141067914755,1771.8141067914755,72.0,0.0,0.0011377642931632,0.0005643932936319,1.8579687455079417,0.9999999994356068,0.5196235712008149,0.5714285668934241,0.0,206.9996389188448,0.6931471805599453,7.480323453872092,7.480323453872092,6.337521583908458,1
